ACRES,SQMILES,SE_PERCENT,FIPS,COUNTY,CODE,MEANING
123815.7697913031,186,25.0704099,54089,WV,0020,Forest
12742.59869,19,77.94424849,54091,WV,0002,Cropland
13112.84797,20,77.68525892,54091,WV,0003,Pasture (improved through cultural practices)
15382.51954,23,72.02387502,54091,WV,0011,"Cultural (business, residential, other intense human activity)"
8645.885414,13,54.42809695,54091,WV,0012,"Rights-of-way (improved road, railway, power line)"
51180.83442,77,36.95889371,54091,WV,0020,Forest
2476.724859,4,94.86082516,54093,WV,0002,Cropland
7554.511705,11,99.12272777,54093,WV,0003,Pasture (improved through cultural practices)
9011.220195,14,94.86082516,54093,WV,0010,Developed
3920.196775,6,110.6227907,54093,WV,0011,"Cultural (business, residential, other intense human activity)"
7325.70374,11,96.40034135,54093,WV,0012,"Rights-of-way (improved road, railway, power line)"
2395.400047,4,97.62081612,54093,WV,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
16502.70312,25,60.94602722,54093,WV,0017,Wetland
180729.3503945973,271,15.40021325,54093,WV,0020,Forest
2178.029944,3,94.86082516,54093,WV,0022,Noncensus water
6346.844675,10,110.0291856,54095,WV,0001,Agricultural land
15742.46647,24,66.40636566,54095,WV,0003,Pasture (improved through cultural practices)
6235.591052,9,109.3437124,54095,WV,0004,Idle farmland
16236.81369,24,58.81287424,54095,WV,0011,"Cultural (business, residential, other intense human activity)"
11981.58371,18,57.08442374,54095,WV,0012,"Rights-of-way (improved road, railway, power line)"
107586.3262736123,161,24.82700599,54095,WV,0020,Forest
6440.617478,10,96.31477217,54095,WV,0022,Noncensus water
4938.085714,7,100,54095,WV,0023,Census water
12742.59869,19,77.94424849,54097,WV,0002,Cropland
32243.61253,48,47.60180144,54097,WV,0003,Pasture (improved through cultural practices)
14709.28157,22,64.89263289,54097,WV,0011,"Cultural (business, residential, other intense human activity)"
6300.930595,9,66.09865888,54097,WV,0012,"Rights-of-way (improved road, railway, power line)"
2252.805049,3,94.86082516,54097,WV,0017,Wetland
158975.3265498001,238,20.83138676,54097,WV,0020,Forest
5976.50937,9,75.34479502,54097,WV,0022,Noncensus water
5103.803765,8,109.3437124,54099,WV,0001,Agricultural land
4983.897315,7,112.4489853,54099,WV,0010,Developed
21840.98419,33,57.0621357,54099,WV,0011,"Cultural (business, residential, other intense human activity)"
21678.3407,33,50.78746129,54099,WV,0012,"Rights-of-way (improved road, railway, power line)"
276629.5034489864,415,15.51190404,54099,WV,0020,Forest
354.5281385,1,109.3437124,54099,WV,0022,Noncensus water
5371.931996,8,76.85268062,54099,WV,0023,Census water
3900.985683,6,97.15969463,54101,WV,0010,Developed
331.9567662,0,97.15969463,54101,WV,0011,"Cultural (business, residential, other intense human activity)"
11161.65161,17,36.80662486,54101,WV,0012,"Rights-of-way (improved road, railway, power line)"
438986.1738,658,11.82162254,54101,WV,0020,Forest
352.1361599,1,110.1775644,54101,WV,0022,Noncensus water
8587.48997,13,96.31477217,54103,WV,0002,Cropland
13020.31552,20,77.57265489,54103,WV,0003,Pasture (improved through cultural practices)
11268.87964,17,70.05923183,54103,WV,0011,"Cultural (business, residential, other intense human activity)"
14887.43121,22,39.35590763,54103,WV,0012,"Rights-of-way (improved road, railway, power line)"
214229.3406124387,321,17.84730199,54103,WV,0020,Forest
359.3606928,1,96.31477217,54103,WV,0022,Noncensus water
1452.478656,2,100,54103,WV,0023,Census water
6346.844675,10,110.0291856,54105,WV,0002,Cropland
6714.212808,10,75.01082253,54105,WV,0003,Pasture (improved through cultural practices)
250.7592273,0,99.06362971,54105,WV,0011,"Cultural (business, residential, other intense human activity)"
4771.312816,7,99.06362971,54105,WV,0012,"Rights-of-way (improved road, railway, power line)"
101111.4291722616,152,24.77796556,54105,WV,0020,Forest
6128.179186,9,68.33116322,54105,WV,0022,Noncensus water
11042.13899,17,84.8744879,54107,WV,0002,Cropland
26186.95158,39,51.16786124,54107,WV,0003,Pasture (improved through cultural practices)
2562.62615,4,109.3437124,54107,WV,0004,Idle farmland
6346.844675,10,110.0291856,54107,WV,0010,Developed
25469.03524,38,51.35977557,54107,WV,0011,"Cultural (business, residential, other intense human activity)"
15945.36299,24,56.6751229,54107,WV,0012,"Rights-of-way (improved road, railway, power line)"
191189.6873814238,287,19.03250286,54107,WV,0020,Forest
4938.085714,7,100,54107,WV,0023,Census water
4622.551743,7,96.3920764,54109,WV,0003,Pasture (improved through cultural practices)
14546.6726,22,71.66595787,54109,WV,0010,Developed
39596.58362,59,46.06947706,54109,WV,0011,"Cultural (business, residential, other intense human activity)"
12822.47004,19,45.88365933,54109,WV,0012,"Rights-of-way (improved road, railway, power line)"
353888.5678671348,531,14.71163831,54109,WV,0020,Forest
1118.693146,2,107.0921697,54109,WV,0022,Noncensus water
89206.06111,134,18.45930876,55001,WI,0002,Cropland
8940.331512,13,58.79282703,55001,WI,0003,Pasture (improved through cultural practices)
2215.127655,3,105.4930664,55001,WI,0004,Idle farmland
2953.50354,4,105.4930664,55001,WI,0010,Developed
26641.46784,40,33.66900724,55001,WI,0011,"Cultural (business, residential, other intense human activity)"
9802.418318,15,40.49606551,55001,WI,0012,"Rights-of-way (improved road, railway, power line)"
7343.763144,11,55.73764664,55001,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
9847.198723,15,50.05097218,55001,WI,0017,Wetland
234420.3390579647,352,10.89277594,55001,WI,0020,Forest
1577.451814,2,72.15201357,55001,WI,0022,Noncensus water
25737.78669,39,31.46352272,55001,WI,0023,Census water
3128.976238,5,103.7792144,55003,WI,0001,Agricultural land
21521.3002,32,38.9632631,55003,WI,0002,Cropland
5440.918204,8,72.41391686,55003,WI,0003,Pasture (improved through cultural practices)
6893.601006,10,60.76431835,55003,WI,0004,Idle farmland
3128.976238,5,103.7792144,55003,WI,0007,Maintained wildlife opening
771.3900686,1,79.45575237,55003,WI,0010,Developed
5039.821989,8,71.00326499,55003,WI,0011,"Cultural (business, residential, other intense human activity)"
7564.437162,11,30.83020663,55003,WI,0012,"Rights-of-way (improved road, railway, power line)"
2425.377194,4,87.33350181,55003,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
45219.29935,68,26.07515664,55003,WI,0017,Wetland
438063.5099785044,657,7.731447779,55003,WI,0020,Forest
1146.286403,2,97.74329027,55003,WI,0022,Noncensus water
9867.776634,15,49.78939673,55003,WI,0023,Census water
3128.976238,5,103.7792144,55005,WI,0001,Agricultural land
272126.2843966761,408,10.04565697,55005,WI,0002,Cropland
26962.88534,40,34.06549692,55005,WI,0003,Pasture (improved through cultural practices)
2735.573185,4,103.7792144,55005,WI,0004,Idle farmland
3924.477425,6,85.02429025,55005,WI,0010,Developed
33451.58993,50,30.87445768,55005,WI,0011,"Cultural (business, residential, other intense human activity)"
21281.07758,32,37.80507045,55005,WI,0012,"Rights-of-way (improved road, railway, power line)"
3128.976238,5,103.7792144,55005,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
10697.6749,16,51.82667094,55005,WI,0017,Wetland
172550.1518636911,259,12.91930876,55005,WI,0020,Forest
741.4319406,1,97.74329027,55005,WI,0022,Noncensus water
25334.16889,38,33.93649059,55005,WI,0023,Census water
3128.976238,5,103.7792144,55007,WI,0001,Agricultural land
39006.79548,59,28.3897457,55007,WI,0002,Cropland
10590.52071,16,54.25288794,55007,WI,0003,Pasture (improved through cultural practices)
8408.740238,13,50.8493395,55007,WI,0004,Idle farmland
3050.946377,5,92.82769942,55007,WI,0007,Maintained wildlife opening
26660.21774,40,33.88409682,55007,WI,0011,"Cultural (business, residential, other intense human activity)"
20612.62835,31,30.35904197,55007,WI,0012,"Rights-of-way (improved road, railway, power line)"
5403.613911,8,69.67040225,55007,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
16370.97712,25,38.9560642,55007,WI,0017,Wetland
795588.3783141652,"1,193",5.546044245,55007,WI,0020,Forest
1963.510152,3,86.57202622,55007,WI,0022,Noncensus water
27918.78622,42,31.50356268,55007,WI,0023,Census water
2265.294093,3,99.98844752,55009,WI,0001,Agricultural land
188175.8235188116,282,12.35026103,55009,WI,0002,Cropland
9851.2185,15,53.62335672,55009,WI,0003,Pasture (improved through cultural practices)
755.0980311,1,99.98844752,55009,WI,0004,Idle farmland
5282.178643,8,71.64130169,55009,WI,0010,Developed
56525.89327,85,22.94013783,55009,WI,0011,"Cultural (business, residential, other intense human activity)"
17803.8455,27,38.07493226,55009,WI,0012,"Rights-of-way (improved road, railway, power line)"
1639.523212,2,99.98844752,55009,WI,0017,Wetland
62065.29994,93,19.98636731,55009,WI,0020,Forest
188470.1323091441,283,12.21554727,55011,WI,0002,Cropland
9156.706982,14,58.72358073,55011,WI,0003,Pasture (improved through cultural practices)
4868.832104,7,69.4798962,55011,WI,0004,Idle farmland
12178.59031,18,50.86776509,55011,WI,0011,"Cultural (business, residential, other intense human activity)"
9183.22149,14,55.42356678,55011,WI,0012,"Rights-of-way (improved road, railway, power line)"
12658.74667,19,47.14479921,55011,WI,0017,Wetland
213673.2701773998,321,11.26387957,55011,WI,0020,Forest
1533.705913,2,71.85704514,55011,WI,0022,Noncensus water
27391.01305,41,30.1354377,55011,WI,0023,Census water
4709.041725,7,76.03676294,55013,WI,0001,Agricultural land
55415.25832,83,23.88150687,55013,WI,0002,Cropland
11941.6028,18,51.83591898,55013,WI,0003,Pasture (improved through cultural practices)
8189.621328,12,51.3127633,55013,WI,0004,Idle farmland
3128.976238,5,103.7792144,55013,WI,0008,Windbreak\/Shelterbelt
159.8029103,0,97.91010933,55013,WI,0010,Developed
5889.51437,9,48.56343823,55013,WI,0011,"Cultural (business, residential, other intense human activity)"
21392.4433,32,30.60387473,55013,WI,0012,"Rights-of-way (improved road, railway, power line)"
4913.02539,7,66.32265018,55013,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
64041.14333,96,19.2507659,55013,WI,0017,Wetland
385973.0919809216,579,8.377385824,55013,WI,0020,Forest
2577.712398,4,52.23604928,55013,WI,0022,Noncensus water
26008.35741,39,33.63322381,55013,WI,0023,Census water
131125.4003,197,14.87679721,55015,WI,0002,Cropland
11503.9279,17,50.11986174,55015,WI,0003,Pasture (improved through cultural practices)
7397.011149,11,60.85442777,55015,WI,0011,"Cultural (business, residential, other intense human activity)"
6168.619597,9,69.24758713,55015,WI,0012,"Rights-of-way (improved road, railway, power line)"
8019.011828,12,58.24764287,55015,WI,0017,Wetland
38558.35127,58,26.51083402,55015,WI,0020,Forest
56321.97995,84,22.20736283,55015,WI,0023,Census water
245252.7928681662,368,10.89401959,55017,WI,0002,Cropland
40699.74551,61,28.04226315,55017,WI,0003,Pasture (improved through cultural practices)
11379.36708,17,51.0891866,55017,WI,0004,Idle farmland
5343.615452,8,64.3540048,55017,WI,0010,Developed
31613.65579,47,30.35748276,55017,WI,0011,"Cultural (business, residential, other intense human activity)"
19881.22957,30,32.83814866,55017,WI,0012,"Rights-of-way (improved road, railway, power line)"
5911.444872,9,53.56683836,55017,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
22792.01427,34,33.48956643,55017,WI,0017,Wetland
280959.2747,421,9.698654512,55017,WI,0020,Forest
1564.977564,2,101.6257736,55017,WI,0022,Noncensus water
25737.78669,39,31.46352272,55017,WI,0023,Census water
3913.437068,6,83.81704854,55019,WI,0001,Agricultural land
314036.8860983708,471,9.595240321,55019,WI,0002,Cropland
46447.46584,70,25.66277546,55019,WI,0003,Pasture (improved through cultural practices)
6169.494523,9,56.58819798,55019,WI,0004,Idle farmland
3130.749654,5,101.6648897,55019,WI,0008,Windbreak\/Shelterbelt
520.8412797,1,98.90220721,55019,WI,0010,Developed
24682.21167,37,33.35378633,55019,WI,0011,"Cultural (business, residential, other intense human activity)"
17088.63919,26,38.57221962,55019,WI,0012,"Rights-of-way (improved road, railway, power line)"
10530.8976,16,49.36850981,55019,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
32990.23355,49,27.77072308,55019,WI,0017,Wetland
327049.7219965356,491,8.894943523,55019,WI,0020,Forest
1844.211802,3,61.46725148,55019,WI,0022,Noncensus water
3699.747909,6,87.04024115,55019,WI,0023,Census water
12081.5685,18,49.95490466,55021,WI,0001,Agricultural land
291115.7125169395,437,9.833573917,55021,WI,0002,Cropland
17548.21972,26,40.83883763,55021,WI,0003,Pasture (improved through cultural practices)
6892.447851,10,57.60588347,55021,WI,0004,Idle farmland
6037.276674,9,70.87783888,55021,WI,0008,Windbreak\/Shelterbelt
2466.198221,4,111.34811,55021,WI,0009,Rangeland
19598.9189,29,38.10351867,55021,WI,0011,"Cultural (business, residential, other intense human activity)"
9145.11582,14,49.49737986,55021,WI,0012,"Rights-of-way (improved road, railway, power line)"
7641.97853,11,52.71163543,55021,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
24817.56898,37,34.13715528,55021,WI,0017,Wetland
99998.48423,150,15.81877176,55021,WI,0020,Forest
1671.83436,3,89.75536371,55021,WI,0022,Noncensus water
6626.115288,10,70.35264707,55021,WI,0023,Census water
5314.53484,8,72.75637858,55023,WI,0001,Agricultural land
116365.1366125612,175,15.71628046,55023,WI,0002,Cropland
15217.6242,23,43.51676373,55023,WI,0003,Pasture (improved through cultural practices)
5356.588571,8,72.51042806,55023,WI,0004,Idle farmland
3592.447974,5,94.91728312,55023,WI,0008,Windbreak\/Shelterbelt
15420.7735,23,41.49110581,55023,WI,0011,"Cultural (business, residential, other intense human activity)"
15155.49523,23,40.67389522,55023,WI,0012,"Rights-of-way (improved road, railway, power line)"
3021.88333,5,101.9806434,55023,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
4737.283005,7,73.05047053,55023,WI,0017,Wetland
158298.0589,237,12.97359472,55023,WI,0020,Forest
17233.70105,26,39.53053624,55023,WI,0023,Census water
403004.3891431115,605,8.269199843,55025,WI,0002,Cropland
60407.84249,91,22.24649628,55025,WI,0003,Pasture (improved through cultural practices)
10124.08903,15,44.68371049,55025,WI,0004,Idle farmland
2733.325611,4,100.6819074,55025,WI,0007,Maintained wildlife opening
3020.392124,5,99.98844752,55025,WI,0008,Windbreak\/Shelterbelt
15382.21258,23,43.89012903,55025,WI,0010,Developed
119986.0035693815,180,15.47808383,55025,WI,0011,"Cultural (business, residential, other intense human activity)"
31370.07953,47,29.06696818,55025,WI,0012,"Rights-of-way (improved road, railway, power line)"
5538.382246,8,66.60274593,55025,WI,0017,Wetland
101511.4767141679,152,15.08909853,55025,WI,0020,Forest
309.2015175,0,95.73627804,55025,WI,0022,Noncensus water
28652.45572,43,32.80269248,55025,WI,0023,Census water
9057.668799,14,57.81372169,55027,WI,0001,Agricultural land
330875.1611483074,496,9.218758596,55027,WI,0002,Cropland
30537.65945,46,31.44689744,55027,WI,0003,Pasture (improved through cultural practices)
1571.400318,2,70.04512789,55027,WI,0004,Idle farmland
2733.325611,4,100.6819074,55027,WI,0007,Maintained wildlife opening
3020.392124,5,99.98844752,55027,WI,0008,Windbreak\/Shelterbelt
6037.276674,9,70.87783888,55027,WI,0010,Developed
50585.42983,76,24.21946375,55027,WI,0011,"Cultural (business, residential, other intense human activity)"
9061.176373,14,57.69809321,55027,WI,0012,"Rights-of-way (improved road, railway, power line)"
1178.795452,2,112.4225082,55027,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
63416.58594,95,20.20953995,55027,WI,0017,Wetland
46922.10752,70,23.24480539,55027,WI,0020,Forest
3020.392124,5,99.98844752,55027,WI,0022,Noncensus water
25344.99709,38,34.72650997,55027,WI,0023,Census water
1501.799095,2,100.4842836,55029,WI,0001,Agricultural land
106845.0231674525,160,16.19733306,55029,WI,0002,Cropland
15439.20641,23,44.28979523,55029,WI,0003,Pasture (improved through cultural practices)
8561.798613,13,52.30376543,55029,WI,0004,Idle farmland
31491.19226,47,27.81942224,55029,WI,0011,"Cultural (business, residential, other intense human activity)"
2853.836735,4,48.1690072,55029,WI,0012,"Rights-of-way (improved road, railway, power line)"
3357.63791,5,95.73627804,55029,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
1417.618229,2,95.73627804,55029,WI,0017,Wetland
152282.5104161348,228,12.57740963,55029,WI,0020,Forest
5333.124319,8,72.85484569,55029,WI,0023,Census water
2694.833447,4,103.1941011,55031,WI,0001,Agricultural land
25346.41283,38,34.44219201,55031,WI,0002,Cropland
13277.28279,20,46.19408029,55031,WI,0003,Pasture (improved through cultural practices)
16590.63383,25,41.04372843,55031,WI,0004,Idle farmland
711.9833919,1,99.99099977,55031,WI,0007,Maintained wildlife opening
3128.976238,5,103.7792144,55031,WI,0010,Developed
26270.76511,39,33.63157305,55031,WI,0011,"Cultural (business, residential, other intense human activity)"
22603.18333,34,26.40781098,55031,WI,0012,"Rights-of-way (improved road, railway, power line)"
6127.256012,9,53.43857361,55031,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
65507.29549,98,20.17985942,55031,WI,0017,Wetland
676223.2279325186,"1,014",6.172169626,55031,WI,0020,Forest
822.083421,1,95.3503764,55031,WI,0022,Noncensus water
18962.83179,28,40.31124962,55031,WI,0023,Census water
2835.272,4,100,55033,WI,0001,Agricultural land
234201.0943,351,10.93689626,55033,WI,0002,Cropland
30218.8333,45,32.12256073,55033,WI,0003,Pasture (improved through cultural practices)
17664.93805,26,36.46125381,55033,WI,0004,Idle farmland
4455.714913,7,77.38683544,55033,WI,0007,Maintained wildlife opening
38859.80021,58,26.77885282,55033,WI,0011,"Cultural (business, residential, other intense human activity)"
5453.01604,8,46.96734207,55033,WI,0012,"Rights-of-way (improved road, railway, power line)"
1090.828798,2,80.42111221,55033,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
6134.823652,9,71.85704514,55033,WI,0017,Wetland
224226.6843327003,336,10.80264214,55033,WI,0020,Forest
387.3649548,1,101.2595123,55033,WI,0022,Noncensus water
738.375885,1,105.4930664,55035,WI,0001,Agricultural land
146922.9153,220,14.17197383,55035,WI,0002,Cropland
27690.83263,42,33.80652173,55035,WI,0003,Pasture (improved through cultural practices)
7037.503366,11,59.42936243,55035,WI,0004,Idle farmland
41466.99209,62,26.43626451,55035,WI,0011,"Cultural (business, residential, other intense human activity)"
11389.41823,17,46.15447994,55035,WI,0012,"Rights-of-way (improved road, railway, power line)"
7227.945816,11,62.80078641,55035,WI,0017,Wetland
168736.3136025643,253,12.71348699,55035,WI,0020,Forest
5004.658258,8,73.80198116,55035,WI,0022,Noncensus water
5651.759259,8,70.0404196,55035,WI,0023,Census water
6072.486264,9,71.00461577,55037,WI,0002,Cropland
3052.612768,5,101.3998255,55037,WI,0003,Pasture (improved through cultural practices)
706.2056465,1,101.1276268,55037,WI,0010,Developed
5662.219034,8,49.6010241,55037,WI,0011,"Cultural (business, residential, other intense human activity)"
3723.216618,6,67.36198319,55037,WI,0012,"Rights-of-way (improved road, railway, power line)"
3976.645968,6,67.09289546,55037,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
293604.9733507356,440,9.532104395,55037,WI,0020,Forest
763.153192,1,101.3998255,55037,WI,0022,Noncensus water
3347.20641,5,100,55037,WI,0023,Census water
283614.9760716178,425,10.02163872,55039,WI,0002,Cropland
20855.67836,31,37.80156283,55039,WI,0003,Pasture (improved through cultural practices)
8929.085785,13,53.78207665,55039,WI,0004,Idle farmland
12081.5685,18,49.95490466,55039,WI,0008,Windbreak\/Shelterbelt
755.0980311,1,99.98844752,55039,WI,0010,Developed
41568.34604,62,25.83021988,55039,WI,0011,"Cultural (business, residential, other intense human activity)"
9754.332754,15,48.23654272,55039,WI,0012,"Rights-of-way (improved road, railway, power line)"
8495.922804,13,55.49947693,55039,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
27696.40194,42,32.29016416,55039,WI,0017,Wetland
46766.80252,70,22.79857344,55039,WI,0020,Forest
36150.96857,54,28.86724294,55039,WI,0023,Census water
10519.74656,16,52.35998216,55041,WI,0002,Cropland
5546.381719,8,71.30208143,55041,WI,0003,Pasture (improved through cultural practices)
3994.656713,6,83.03001162,55041,WI,0011,"Cultural (business, residential, other intense human activity)"
8055.468628,12,31.06851736,55041,WI,0012,"Rights-of-way (improved road, railway, power line)"
107.0005831,0,103.2259689,55041,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
13837.27183,21,43.27535661,55041,WI,0017,Wetland
566261.0424912586,849,5.808048353,55041,WI,0020,Forest
2173.338022,3,73.90410498,55041,WI,0022,Noncensus water
19788.64482,30,40.0113491,55041,WI,0023,Census water
392112.1951818469,588,8.328344309,55043,WI,0002,Cropland
72412.75201,109,19.65284868,55043,WI,0003,Pasture (improved through cultural practices)
989.4595943,1,86.61219176,55043,WI,0004,Idle farmland
2835.272,4,100,55043,WI,0007,Maintained wildlife opening
3003.105347,5,101.9806434,55043,WI,0010,Developed
35102.66486,53,29.3268226,55043,WI,0011,"Cultural (business, residential, other intense human activity)"
11728.17431,18,47.99285779,55043,WI,0012,"Rights-of-way (improved road, railway, power line)"
3590.108697,5,86.55151455,55043,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
8718.322877,13,53.95873232,55043,WI,0017,Wetland
201750.3610414556,303,11.04284829,55043,WI,0020,Forest
6546.02269,10,53.37932096,55043,WI,0022,Noncensus water
20282.48739,30,34.16562967,55043,WI,0023,Census water
277020.1614793381,416,10.11208743,55045,WI,0002,Cropland
11985.63216,18,50.38781992,55045,WI,0003,Pasture (improved through cultural practices)
2406.03078,4,75.75373946,55045,WI,0004,Idle farmland
13797.02347,21,45.23429885,55045,WI,0011,"Cultural (business, residential, other intense human activity)"
12179.99199,18,49.55818772,55045,WI,0012,"Rights-of-way (improved road, railway, power line)"
7201.438787,11,61.94821525,55045,WI,0017,Wetland
39456.64644,59,25.10328313,55045,WI,0020,Forest
103055.1106,155,16.71219443,55047,WI,0002,Cropland
18303.31775,27,39.36710947,55047,WI,0003,Pasture (improved through cultural practices)
839.4094776,1,95.73627804,55047,WI,0004,Idle farmland
6040.784249,9,70.68397894,55047,WI,0008,Windbreak\/Shelterbelt
3020.392124,5,99.98844752,55047,WI,0010,Developed
20736.89342,31,37.10858506,55047,WI,0011,"Cultural (business, residential, other intense human activity)"
3426.951549,5,88.96534005,55047,WI,0012,"Rights-of-way (improved road, railway, power line)"
5818.194046,9,70.23328756,55047,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
20568.61184,31,37.79729997,55047,WI,0017,Wetland
48461.04404,73,23.48341007,55047,WI,0020,Forest
19878.34586,30,39.78054276,55047,WI,0023,Census water
230259.7946096561,345,11.21174878,55049,WI,0002,Cropland
58480.33569,88,22.67047179,55049,WI,0003,Pasture (improved through cultural practices)
5061.439651,8,50.27655661,55049,WI,0004,Idle farmland
2227.857457,3,111.1383811,55049,WI,0010,Developed
9065.64999,14,58.82728628,55049,WI,0011,"Cultural (business, residential, other intense human activity)"
6307.637238,9,56.82871381,55049,WI,0012,"Rights-of-way (improved road, railway, power line)"
3021.88333,5,101.9806434,55049,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
4363.315193,7,80.42111221,55049,WI,0017,Wetland
158020.4200588282,237,12.98642278,55049,WI,0020,Forest
508.8841203,1,71.90918079,55049,WI,0022,Noncensus water
2835.272,4,100,55049,WI,0023,Census water
7088.88629,11,65.78853141,55051,WI,0003,Pasture (improved through cultural practices)
2254.665781,3,101.0096246,55051,WI,0004,Idle farmland
3192.394724,5,80.75566459,55051,WI,0010,Developed
3087.845311,5,74.8562756,55051,WI,0011,"Cultural (business, residential, other intense human activity)"
14624.99073,22,33.33368022,55051,WI,0012,"Rights-of-way (improved road, railway, power line)"
13504.7295,20,39.92479582,55051,WI,0017,Wetland
446638.1677125538,670,7.624584846,55051,WI,0020,Forest
13326.60075,20,45.18018271,55051,WI,0022,Noncensus water
22957.43052,34,35.39694845,55051,WI,0023,Census water
140716.3398,211,14.50875722,55053,WI,0002,Cropland
8609.561549,13,59.1267501,55053,WI,0003,Pasture (improved through cultural practices)
6872.800244,10,61.54490442,55053,WI,0004,Idle farmland
35.91164954,0,105.4930664,55053,WI,0007,Maintained wildlife opening
20148.3208,30,34.52321792,55053,WI,0011,"Cultural (business, residential, other intense human activity)"
22386.20047,34,30.13403776,55053,WI,0012,"Rights-of-way (improved road, railway, power line)"
2634.876046,4,57.85722994,55053,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
33505.42153,50,29.05854513,55053,WI,0017,Wetland
363475.2962669175,545,8.192934026,55053,WI,0020,Forest
2958.485651,4,76.93419701,55053,WI,0022,Noncensus water
21942.31817,33,35.63099838,55053,WI,0023,Census water
3016.88455,5,100.4842836,55055,WI,0001,Agricultural land
193986.4754410992,291,12.12404205,55055,WI,0002,Cropland
11794.50198,18,50.09267501,55055,WI,0003,Pasture (improved through cultural practices)
6365.282509,10,59.80281232,55055,WI,0004,Idle farmland
5948.355488,9,71.66469586,55055,WI,0008,Windbreak\/Shelterbelt
683.3314027,1,100.6819074,55055,WI,0009,Rangeland
21347.41332,32,36.3841408,55055,WI,0011,"Cultural (business, residential, other intense human activity)"
9061.176373,14,57.69809321,55055,WI,0012,"Rights-of-way (improved road, railway, power line)"
3016.88455,5,100.4842836,55055,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
24883.76005,37,33.09915035,55055,WI,0017,Wetland
50132.72502,75,22.05987968,55055,WI,0020,Forest
3394.416957,5,83.3792165,55055,WI,0022,Noncensus water
23191.40351,35,36.6332,55055,WI,0023,Census water
2611.896776,4,101.6648897,55057,WI,0001,Agricultural land
121410.1866391141,182,15.76475212,55057,WI,0002,Cropland
27822.25466,42,34.07185983,55057,WI,0003,Pasture (improved through cultural practices)
2267.843042,3,101.6648897,55057,WI,0004,Idle farmland
1476.75177,2,105.4930664,55057,WI,0009,Rangeland
18283.54449,27,37.66670512,55057,WI,0011,"Cultural (business, residential, other intense human activity)"
11873.66945,18,37.20697606,55057,WI,0012,"Rights-of-way (improved road, railway, power line)"
6822.629079,10,59.75818656,55057,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
10322.61201,15,46.68529084,55057,WI,0017,Wetland
2825.87963,4,100,55057,WI,0018,Beach
261712.8541129579,393,10.24276063,55057,WI,0020,Forest
2409.978105,4,56.40155205,55057,WI,0022,Noncensus water
29805.05418,45,28.37921053,55057,WI,0023,Census water
9061.176373,14,57.69809321,55059,WI,0001,Agricultural land
75509.80311,113,19.87151986,55059,WI,0002,Cropland
13851.46338,21,45.25646298,55059,WI,0003,Pasture (improved through cultural practices)
762.7176701,1,95.73627804,55059,WI,0010,Developed
36571.42856,55,28.72236404,55059,WI,0011,"Cultural (business, residential, other intense human activity)"
12530.70629,19,48.28645527,55059,WI,0012,"Rights-of-way (improved road, railway, power line)"
589.3977261,1,112.4225082,55059,WI,0017,Wetland
18712.56817,28,37.20537045,55059,WI,0020,Forest
3313.057644,5,100,55059,WI,0023,Census water
3020.392124,5,99.98844752,55061,WI,0001,Agricultural land
156298.2772832932,234,13.70343547,55061,WI,0002,Cropland
9057.668799,14,57.81372169,55061,WI,0003,Pasture (improved through cultural practices)
2580.100005,4,71.90187984,55061,WI,0004,Idle farmland
12078.06092,18,50.03657389,55061,WI,0011,"Cultural (business, residential, other intense human activity)"
25130.95655,38,32.00901069,55061,WI,0020,Forest
1369.93143,2,72.45125955,55061,WI,0022,Noncensus water
80231.04684,120,18.62277195,55063,WI,0002,Cropland
11400.35523,17,51.17020811,55063,WI,0003,Pasture (improved through cultural practices)
478.6354347,1,100.21563,55063,WI,0004,Idle farmland
3021.88333,5,101.9806434,55063,WI,0010,Developed
16448.498,25,41.07370724,55063,WI,0011,"Cultural (business, residential, other intense human activity)"
9319.698156,14,46.93548988,55063,WI,0012,"Rights-of-way (improved road, railway, power line)"
